#Data from the run
3.24899983406,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,24.35,1.71,24.3,1.24,0,0,0,0,0,0,0,0,
3.40499997139,317.724609375,0.615234375,0.0439453125,0,0,0,0,0,0,0.0,29.13,24.25,2.12,24.1,1.71,0,0,0,0,0,0,0,0,
3.47799992561,317.724609375,0.615234375,0.0439453125,0,0,0,0,0,0,0.0,29.13,24.25,2.12,24.1,1.71,0,0,0,0,0,0,0,0,
3.54799985886,317.63671875,0.615234375,0.0,0,0,0,0,0,0,0.0,29.13,24.25,2.12,24.1,1.71,0,0,0,0,0,0,0,0,
3.62199997902,317.63671875,0.615234375,0.0,0,0,0,0,0,0,0.0,29.13,24.25,2.12,24.1,1.71,0,0,0,0,0,0,0,0,
3.69099998474,317.63671875,0.615234375,0.0,0,0,0,0,0,0,0.0,29.13,24.25,2.12,24.1,1.71,0,0,0,0,0,0,0,0,
3.76099991798,317.63671875,0.615234375,0.0,0,0,0,0,0,0,0.0,29.13,24.25,2.12,24.1,1.71,0,0,0,0,0,0,0,0,
3.83099985123,317.63671875,0.615234375,0.0439453125,0,0,0,0,0,0,0.0,29.13,24.25,2.12,24.1,1.71,0,0,0,0,0,0,0,0,
3.91599988937,317.63671875,0.615234375,0.0,0,0,0,0,0,0,0.0,29.13,24.18,2.13,24.1,1.73,0,0,0,0,0,0,0,0,
3.98799991608,317.548828125,0.615234375,0.0,0,0,0,0,0,0,0.0,29.13,24.18,2.13,24.1,1.73,0,0,0,0,0,0,0,0,
4.07499980927,317.548828125,0.615234375,0.0,0,0,0,0,0,0,0.0,29.13,24.18,2.13,24.1,1.73,0,0,0,0,0,0,0,0,
4.14599990845,317.63671875,0.63720703125,0.0439453125,0,0,0,0,0,0,0.0,29.13,24.18,2.13,24.1,1.73,0,0,0,0,0,0,0,0,
4.21799993515,317.548828125,0.63720703125,0.0,0,0,0,0,0,0,0.0,29.13,24.18,2.13,24.1,1.73,0,0,0,0,0,0,0,0,
