#Data from the run
3.23600006104,0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,24.85,1.5,24.98,1.35,0,0,0,0,0,0,0,0,
3.38500022888,317.724609375,0.615234375,0.0,0,0,0,0,0,0,0.0,28.63,24.78,1.91,24.58,1.79,0,0,0,0,0,0,0,0,
3.45700001717,317.724609375,0.63720703125,0.0,0,0,0,0,0,0,0.0,28.63,24.78,1.91,24.58,1.79,0,0,0,0,0,0,0,0,
3.52600002289,317.63671875,0.615234375,0.0,0,0,0,0,0,0,0.0,28.63,24.78,1.91,24.58,1.79,0,0,0,0,0,0,0,0,
3.59700012207,317.63671875,0.615234375,0.0,0,0,0,0,0,0,0.0,28.63,24.78,1.91,24.58,1.79,0,0,0,0,0,0,0,0,
3.67000007629,317.63671875,0.615234375,0.0,0,0,0,0,0,0,0.0,28.63,24.78,1.91,24.58,1.79,0,0,0,0,0,0,0,0,
3.742000103,317.63671875,0.63720703125,0.0,0,0,0,0,0,0,0.0,28.63,24.78,1.91,24.58,1.79,0,0,0,0,0,0,0,0,
3.81300020218,317.63671875,0.63720703125,0.0,0,0,0,0,0,0,0.0,28.63,24.78,1.91,24.58,1.79,0,0,0,0,0,0,0,0,
3.88700008392,317.548828125,0.63720703125,0.0,0,0,0,0,0,0,0.0,28.63,24.6,1.99,24.53,1.97,0,0,0,0,0,0,0,0,
3.96200013161,317.548828125,0.63720703125,0.0,0,0,0,0,0,0,0.0,28.63,24.6,1.99,24.53,1.97,0,0,0,0,0,0,0,0,
4.03600001335,317.548828125,0.615234375,0.0,0,0,0,0,0,0,0.0,28.63,24.6,1.99,24.53,1.97,0,0,0,0,0,0,0,0,
4.10700011253,317.548828125,0.615234375,0.0,0,0,0,0,0,0,0.0,28.63,24.6,1.99,24.53,1.97,0,0,0,0,0,0,0,0,
4.18300008774,317.4609375,0.615234375,0.0,0,0,0,0,0,0,0.0,28.63,24.6,1.99,24.53,1.97,0,0,0,0,0,0,0,0,
4.25800013542,317.4609375,0.615234375,0.0,0,0,0,0,0,0,0.0,28.63,24.6,1.99,24.53,1.97,0,0,0,0,0,0,0,0,
4.33500003815,317.4609375,0.59326171875,0.0,0,0,0,0,0,0,0.0,28.63,24.65,2.0,24.53,1.97,0,0,0,0,0,0,0,0,

4.41000008583,317.4609375,0.615234375,0.0,0,0,0,0,0,0,0.0,28.63,24.85,1.5,24.98,1.35,0,0,0,0,0,0,0,0,
4.48100018501,317.4609375,0.63720703125,0.0,0,0,0,0,0,0,28.63,0.0,24.78,1.91,24.58,1.79,0,0,0,0,0,0,0,0,
